0352-0189	0337-0171	0286-0282	0191-0179	0333-0052	0238-0025	0092-0194	0108-0187	0150-0210	0385-0257	0467-0211	0424-0101	0394-0028	0303-0091	0236-0141	0241-0121	0265-0080	0249-0282	0215-0224	0150-0114	0113-0055	0056-0089	0480-0313	0428-0179	0362-0184	0040-0395	0483-0444	0473-0431	0453-0320	0500-0178	0457-0132	0359-0116	0309-0174	0242-0205	0207-0185	0139-0068	0257-0011	0216-0085	0171-0179	0389-0271	0359-0343	Average	Err
1718936.140	872363.134	1379155.568	1115190.474	937285.025	910245.421	925251.483	982155.126	821378.308	718722.217	703032.798	726396.473	1395616.268	1591668.440	631885.119	458504.011	1531684.296	179923.122	249796.644	1066016.618	1493852.914	652857.819	921169.859	590041.528	994432.393	1345049.478	664741.732	770617.155	635875.732	1597946.675	870097.107	688740.943	942016.069	587005.762	972719.263	899418.164	1525103.718	1020015.817	935851.983	672415.988	2107568.172	970798.657	62804.774
1667517.854	762688.376	1267870.373	1147837.298	949445.057	797318.938	951279.165	998845.669	857981.810	572715.449	705298.825	697655.420	1295195.352	1588449.109	665142.799	345410.931	1393125.027	190293.780	325062.969	1046787.016	1514305.770	614477.284	979474.150	572865.078	922570.507	1372463.925	655568.104	714790.221	676796.870	1612909.546	987262.556	737436.603	1020916.675	560814.568	952605.771	922373.059	1383581.184	992380.783	824650.087	572968.430	2120112.302	949688.895	62025.774
1652372.961	840840.838	1318113.225	1125957.570	846721.092	851194.528	910891.755	1033241.761	808254.174	624428.365	749371.421	729409.100	1314261.443	1695794.595	738951.401	430986.211	1495136.327	185484.066	257827.232	986233.666	1556862.026	576477.763	903194.360	578088.200	967610.291	1316586.087	692427.671	715070.968	659827.123	1677397.977	916435.730	750148.873	1039604.838	608672.616	901338.656	861503.483	1568040.987	1026724.428	843055.960	622537.181	2167044.812	964490.775	64314.696
1494439.088	807038.634	1259148.716	1073374.649	900388.437	849730.635	1049682.408	999728.016	978469.941	525844.642	752185.058	715228.309	1430175.872	1679719.535	715603.152	380326.867	1438194.120	187430.781	290251.927	1065490.604	1576167.214	641612.528	818825.365	635412.963	933524.254	1280778.549	623808.254	725649.872	684969.374	1803914.448	820765.911	658977.171	987316.546	634652.479	936839.224	1026442.139	1505969.754	977130.996	834793.988	586183.575	2331526.869	966285.680	66210.294
1478515.200	867525.653	1318767.272	1152460.362	781572.444	841730.898	1090964.506	1052394.236	854224.124	601035.382	684617.669	779511.579	1338579.964	1587247.451	632269.217	394567.818	1467791.295	180881.055	266544.261	924086.847	1424081.202	598269.564	905610.016	549394.967	970012.063	1409716.846	701161.668	768682.780	622637.448	1696291.301	870562.962	664101.568	1007275.781	584414.254	872640.795	929408.693	1447083.916	897216.925	832355.194	627717.111	2153871.315	947019.356	62600.130
1423166.461	787350.889	1234194.658	1124760.541	924477.116	737606.285	1089876.998	1122658.026	899459.813	655441.614	692893.525	659040.416	1405076.813	1590041.035	692498.629	498095.458	1523116.896	200212.467	270969.877	935350.650	1492092.848	515091.428	749874.297	505360.935	893104.449	1238617.189	740304.230	716164.646	633012.733	1735534.129	815783.429	627683.175	982617.896	574210.194	869011.142	850572.875	1471820.472	914320.875	864752.123	658156.526	2145777.482	938052.469	62803.094
1562439.937	831320.133	1280581.100	1136647.539	830110.763	779485.355	1086140.908	1025785.007	980043.356	648459.969	695967.855	658139.558	1309991.626	1627088.794	684239.741	367019.167	1470608.017	196808.028	284706.410	886321.795	1584663.657	553549.091	920471.077	641688.113	977923.873	1348379.873	713429.680	629344.516	697479.568	1646936.965	1031722.336	714811.817	994947.610	627868.282	961285.778	841491.800	1501207.859	901374.135	797394.523	555421.764	2149501.231	954458.503	63379.931
1662484.468	796694.199	1311970.735	1168550.847	774342.447	864283.184	1087132.777	1090065.191	894609.992	575422.649	764567.219	744754.527	1260649.631	1690721.102	626376.623	320779.269	1391240.014	143125.258	259150.752	911581.281	1477032.796	649201.942	905221.290	527849.975	1009827.182	1261672.351	675980.854	735417.387	639712.089	1876208.253	856815.631	679221.780	974880.395	682513.612	828899.851	865367.606	1481407.508	939503.232	823476.196	639442.140	2215541.481	953260.871	66228.905
1539899.992	870973.284	1259318.398	1128373.225	920683.951	821402.989	995013.940	977149.506	842620.957	578617.299	719271.370	760703.096	1276980.756	1615494.883	680394.129	416942.709	1345649.535	164944.826	330785.882	980572.456	1532472.546	537890.524	873376.598	516381.012	916318.495	1354661.194	697441.004	769713.212	667245.314	1572690.275	970087.648	741606.154	1025447.185	607747.078	785857.687	910857.818	1543671.561	941005.689	801519.340	655628.264	2182129.545	947061.984	61752.517
1523541.101	763522.903	1242271.524	1153342.709	860559.434	860291.028	1052918.707	877621.734	848385.519	560979.622	733880.993	700157.459	1253384.155	1524844.567	612479.664	416384.301	1337884.268	234241.429	290416.982	917571.057	1406088.735	557275.926	893431.473	565301.887	945415.880	1297018.662	663743.693	767565.963	677873.580	1636071.145	850299.841	762032.786	1034054.692	648591.087	898333.741	930574.871	1500448.918	960691.891	917325.789	598943.665	2255478.463	939786.386	61125.103
1416683.065	921396.616	1263447.842	1207193.618	831807.584	871574.884	943948.901	1033288.038	845453.105	632739.699	719640.042	797622.823	1406565.388	1661177.916	644174.726	384476.364	1417179.770	186176.677	286276.740	863471.795	1457881.864	531967.078	880901.226	598431.534	983651.414	1414899.861	742432.968	810928.980	627564.397	1552806.625	991512.320	638457.984	998668.274	617995.873	884419.814	892433.434	1586247.870	970067.595	857099.463	604766.844	2097220.652	953040.284	61466.806
1619072.089	906598.799	1324036.671	1087470.598	837447.198	821376.766	971324.785	1037582.536	859862.195	577579.153	637598.776	637254.784	1306852.508	1705636.153	598724.621	414995.993	1279183.538	198942.937	301415.463	941545.587	1462748.654	558650.351	908395.886	623334.687	954458.390	1242158.916	674646.536	760339.051	690786.383	1605045.555	892050.878	680259.926	995683.413	652043.345	896673.942	914205.182	1415749.814	880038.932	827599.469	591328.026	2106843.167	936525.406	61094.456
1593988.456	926147.713	1292077.830	1075913.709	882079.744	906305.712	1030334.028	1034605.388	877058.699	593209.954	744637.292	685965.870	1281108.657	1566038.739	712383.821	395940.700	1451978.472	190272.184	285241.679	946594.399	1418416.907	581589.820	863820.414	536803.017	965054.262	1351559.098	620965.308	840583.230	660715.640	1682451.416	909929.195	654671.874	1170741.288	650192.269	804552.020	831886.254	1451312.084	906530.926	888233.032	602235.496	2117494.571	950771.248	61583.160
1565293.681	781126.643	1262292.462	1007400.729	897341.873	863613.711	1020603.534	1085201.487	871598.022	636242.862	633017.361	679740.082	1277391.078	1585508.982	645140.371	343416.396	1411527.816	163658.328	280971.862	924878.183	1502849.147	563569.587	847955.144	576002.653	1042745.498	1450335.641	640645.340	704521.373	669407.988	1675591.634	923104.234	696194.612	1113905.518	577559.100	876077.628	859731.077	1508602.911	1089799.870	837601.454	618569.707	2032329.613	944952.810	62494.259
1527755.386	879526.801	1292426.449	1085948.088	935472.512	835065.479	1078566.919	972185.535	791184.161	644598.931	797658.302	693525.976	1196826.046	1658671.250	666086.848	364555.693	1477457.001	172426.261	266818.838	984552.271	1482420.972	534300.978	946660.729	626776.147	1031635.952	1448176.051	664221.888	862455.245	660289.893	1592931.800	992697.009	627195.724	889579.691	654968.047	816906.415	973007.722	1512360.597	1008583.876	832457.003	592216.543	2136258.320	956278.277	62345.467
1573816.347	806725.493	1203654.976	1123588.192	879886.218	806147.032	955266.693	956889.471	874260.488	613877.227	642255.777	641947.264	1353498.101	1632486.226	624053.522	339340.942	1380324.831	225765.039	271357.061	950524.852	1421230.543	570014.420	887464.835	601865.281	1034397.141	1403680.793	642118.489	750798.293	571157.459	1635120.925	798031.602	662538.951	1004955.765	694502.419	898384.646	935785.653	1378492.265	888174.415	844772.834	655202.516	2207008.017	935155.195	62666.176
1559061.722	784600.498	1378968.918	1116180.800	867786.346	866593.944	1017853.143	1016747.124	821913.578	636292.224	733620.300	715555.333	1278204.009	1638906.377	633433.853	344721.405	1466949.055	202794.719	291431.989	846718.007	1534428.517	502152.401	823653.590	545665.047	1069260.630	1559573.853	734576.690	761114.961	550659.869	1584523.283	911937.613	643895.522	935728.578	573657.956	846249.068	925771.327	1491284.545	900903.653	847037.318	533414.004	2206019.234	943898.561	65553.214
1548832.980	849099.726	1256592.688	1107909.571	920737.941	900129.286	1073024.487	980933.416	787469.667	636589.939	699288.996	701294.329	1386936.261	1492842.535	669144.210	382770.288	1381219.518	154969.065	257561.911	881613.890	1541138.671	576730.743	880649.788	528707.641	923779.877	1618040.114	674811.590	704103.338	642029.020	1568678.066	914353.268	648837.897	931998.658	616070.753	883943.162	883858.321	1474908.686	1012088.581	917510.897	581580.564	2187226.177	945853.817	63767.649
1712088.698	898285.922	1158837.322	1134245.767	849363.505	862015.614	1127273.377	1037631.898	901770.574	539699.952	721986.282	721128.617	1229244.571	1611655.442	709184.544	379756.118	1320012.121	198362.932	257285.792	1035577.203	1449407.017	606992.764	892954.821	577576.068	994910.588	1561981.796	730968.632	837044.588	657584.235	1786162.622	1011297.246	737160.484	966815.870	653252.716	857884.628	871957.439	1513486.669	1005051.404	818833.078	611632.796	2180912.462	969006.687	64144.617
1507384.285	859104.796	1440979.990	1158254.233	872312.229	824045.402	963277.228	956246.222	924097.645	570005.164	668075.213	674458.343	1287564.288	1705142.533	624690.601	407230.726	1462705.462	176137.670	279497.171	924867.385	1595375.221	565018.055	838130.554	539328.194	956125.902	1591295.139	706448.035	747995.454	643867.756	1972732.652	876654.547	692410.703	908321.843	602925.022	907019.919	927839.905	1421704.111	981396.185	740611.200	597595.464	2238135.416	959439.216	68826.072
1518896.441	851129.740	1386834.451	1197558.763	862140.562	836220.859	996434.641	1029055.242	888867.026	587039.698	756385.459	664516.518	1274537.335	1679341.607	662227.353	363898.560	1374669.792	172606.741	256360.254	967252.416	1370558.859	619305.510	858348.940	539479.365	1038708.608	1444603.473	739295.393	770757.528	573235.293	2223459.462	850486.491	655770.180	984276.152	566019.179	890286.185	874095.433	1503978.304	1037534.717	905687.144	569781.492	2071799.198	961303.424	67782.515
1449106.217	841275.841	1249382.744	1124069.472	911659.952	864849.305	1041492.936	1010680.220	835267.555	585824.158	682612.336	681605.042	1358173.612	1576929.241	636879.941	409738.935	1381714.681	173637.174	257858.083	983918.277	1429094.535	616920.706	857963.299	597231.419	1016467.920	1495645.373	735351.057	876520.344	623098.674	2224738.248	913873.531	665770.622	933982.395	608857.724	769865.926	894980.207	1563161.857	946878.230	830528.798	615928.837	2150403.631	961559.489	67416.988
1594485.162	778581.413	1238803.840	1092132.227	781176.005	816613.328	1172124.968	984578.495	899196.035	642482.534	650480.728	729803.997	1394204.822	1531841.638	656357.897	428297.522	1418967.602	178380.558	285284.871	1066533.377	1531654.987	552839.512	933349.944	594726.295	966650.816	1436899.909	639204.585	751523.298	647478.898	2036494.535	844399.534	684447.987	1001230.473	565269.493	938121.095	907262.102	1472619.521	928276.451	899274.705	588795.136	2206329.289	962614.039	66911.931
1590084.227	784276.559	1318474.185	1166385.088	923088.808	892067.846	987797.826	1076819.194	789388.616	606810.741	734866.692	714563.464	1350810.954	1518358.086	744982.826	372597.079	1382166.653	230320.231	296312.661	996644.430	1456271.427	546914.524	765309.192	528474.714	911220.321	1458171.866	726882.380	756572.110	651012.913	1768950.693	857900.054	687941.895	994352.180	607532.661	820728.889	1046851.803	1488005.054	945753.701	891939.814	626847.105	2105388.529	954142.390	62524.347
1588769.962	873506.174	1392909.068	1101012.768	960827.637	855475.143	1003854.374	1006075.666	887811.912	569638.034	717716.465	706031.543	1280895.784	1552334.600	633174.703	378613.078	1507945.779	149025.565	265012.495	1222468.087	1477640.566	602354.274	794704.292	605174.081	1020091.403	1385443.059	676559.315	701757.098	681489.350	1751670.891	880717.660	610386.405	899199.120	608098.782	833931.694	876009.755	1574090.923	908846.315	799483.155	537355.255	2365873.599	957170.142	67849.955
1471069.244	817882.858	1229076.431	1128215.884	852636.825	792646.511	955749.516	1043678.749	890536.080	559872.061	715083.308	708055.387	1377788.856	1715846.384	647151.875	399238.702	1410481.958	181351.537	233254.188	1103406.827	1543677.731	534936.514	930352.742	565335.823	949526.813	1315671.346	752380.963	725660.670	552713.022	1698531.103	790682.827	662400.120	868168.902	596870.459	893226.312	850375.427	1439121.201	860772.308	820801.390	621972.603	2230035.413	937469.192	64927.208
1485410.461	869035.823	1292924.698	1151184.662	952490.078	908255.513	981720.123	1035796.247	944926.887	620045.940	787301.527	595644.120	1314978.735	1669597.231	695557.533	368318.006	1363617.321	197684.204	277186.410	1289983.028	1435377.398	568302.173	852138.577	555910.757	1088113.848	1435813.944	693144.963	807993.481	664359.176	1547167.011	836043.464	689944.143	894511.268	622640.533	884143.695	943219.269	1535588.526	900457.852	760140.060	544626.901	2214134.663	957937.323	63338.730
1587073.142	844277.671	1317078.165	1097080.772	862799.237	840253.122	967494.598	1028947.263	948303.560	542763.484	632346.346	792584.809	1231711.130	1573353.577	683706.014	383651.092	1441080.257	198187.080	280468.986	1233722.634	1465952.559	558354.178	867977.624	544779.615	1023329.245	1273216.900	660439.521	855111.098	685936.562	1545360.669	860332.677	675521.169	969968.871	653485.643	849169.141	932031.052	1477244.127	943897.997	846787.423	642096.893	2205522.528	951790.206	61920.287
1530510.405	841352.970	1270191.932	1178352.299	827485.319	860568.689	974417.625	1061137.488	891137.680	576439.199	703558.813	704745.044	1207235.267	1511678.784	724741.302	391191.145	1490687.573	169165.281	271400.253	1075466.365	1580255.009	555161.071	912056.391	525030.168	1009723.830	1475831.139	700182.140	730512.033	637149.890	1614652.643	905862.996	691242.982	1012165.709	580108.958	827050.316	890477.463	1481822.457	930812.426	801212.369	659629.675	2252546.049	952071.930	64096.064
1455092.908	778786.574	1306914.211	1091998.024	895243.986	788492.387	963451.538	1022508.601	836520.117	653391.546	742088.976	669594.639	1282117.494	1529185.342	655828.797	375899.708	1397527.505	170288.268	325638.346	1168268.558	1550395.597	521787.699	1002385.853	705972.925	1054637.124	1360024.689	646602.722	790952.776	626456.836	1623129.033	920515.812	614184.197	1099224.936	590694.033	874360.754	908431.365	1401882.163	996459.322	884495.400	612396.365	2078453.819	950543.438	60375.634
1508396.207	898921.458	1275587.821	1177477.665	908363.492	794955.730	1041988.099	1039436.698	883398.637	507486.588	759327.129	748069.497	1287993.121	1735393.755	730303.787	387626.280	1417832.275	188587.704	282125.700	1151244.822	1551762.309	565604.229	799449.219	618165.555	979207.287	1314685.648	681335.093	743215.048	581716.310	1739998.309	871914.248	690559.626	997082.518	644467.814	856713.822	882021.127	1583718.065	1015525.414	811007.651	648274.862	2108529.189	961206.581	63878.866
1519925.331	791284.427	1307350.756	1115105.633	965979.800	725958.385	929306.884	1024637.339	814550.920	646348.199	640352.253	695716.417	1292134.905	1784601.547	686420.927	439647.708	1381816.491	153778.205	296041.170	1081713.750	1351059.307	626240.877	779358.865	656468.961	1033650.541	1405659.902	719825.150	747939.922	631013.570	1773291.468	819484.040	629491.060	975796.678	607776.386	867368.312	829512.248	1529143.693	907019.919	853181.350	666836.534	2201538.085	948886.047	64357.147
1583296.945	842054.836	1351970.962	1179695.872	822805.180	852124.694	995526.071	1001464.943	817793.390	591661.220	749183.228	779449.876	1305504.307	1615454.777	732969.338	375754.707	1390784.958	196598.239	269940.987	1001623.827	1554491.105	574754.719	911612.132	598864.994	975552.953	1422228.582	665795.303	738806.400	571975.018	1715644.308	943199.215	675282.072	1017179.042	695097.849	875028.684	898555.871	1454364.818	1035935.078	873135.958	653209.524	2114950.883	961495.680	62734.707
